id,predicition
96,0.04879825145073041
97,-0.012535657513846516
98,-0.012535657513846516
99,-0.012535657513846516
100,-0.012535657513846516
101,-0.01923197995975219
102,-0.01923197995975219
103,-0.01923197995975219
104,-0.01923197995975219
105,-0.01923197995975219
106,-0.02388031246920659
107,-0.02388031246920659
108,-0.023469542117934783
109,-0.023469542117934783
110,-0.023469542117934783
111,-0.023469542117934783
112,-0.023469542117934783
113,-0.023469542117934783
114,-0.023469542117934783
115,-0.023469542117934783
116,-0.02597506289933489
117,-0.025208930515352126
118,-0.025208930515352126
119,-0.025208930515352126
120,-0.02995981115285676
121,-0.025208930515352126
122,0.09578253536156492
123,0.1838500939985034
124,0.30793190127921005
125,0.4233504180180204
126,0.9591846593673908
127,1.8794173392436209
128,2.1968857230971484
129,2.674871548242374
130,3.435070699057317
131,4.073373967031585
132,4.6194130365324835
133,5.434555586166044
134,5.037090200546944
135,5.269748693901074
136,6.637481769412659
137,6.8546691829278465
138,6.746469319794242
139,7.230987999246851
140,7.616274640876446
141,8.397705018843396
142,8.530687193581054
143,8.225817306487881
144,8.618835844261293
145,8.526566791075819
146,8.62596597502745
147,8.877695580182356
148,9.06727797228396
149,8.919146774323236
150,8.919146774323236
151,9.018453233319422
152,8.969927017556865
153,8.576285877334385
154,8.219877294078671
155,8.334019769429329
156,8.309214559869902
157,8.211971944685201
158,8.252907282083132
159,7.208463216568619
160,7.061018287875202
161,6.5006564343338535
162,6.417074067751198
163,6.083054791662621
164,5.7954214002380136
165,4.761021105056407
166,4.313941577207045
167,4.047695930296352
168,3.2847621921501284
169,2.6373022005819835
170,1.9152484629704825
171,1.2437076023017157
172,1.0298808380164814
173,0.6722388214509849
174,0.4543168626017679
175,0.22289790551889607
176,-0.007094010294005945
177,-0.040382662109782114
178,-0.040382662109782114
179,-0.040382662109782114
180,-0.040382662109782114
181,-0.03997189175851031
182,-0.03997189175851031
183,-0.08022162857099313
184,-0.08022162857099313
185,-0.05463936920859551
186,-0.17807116977764756
187,-0.18057669055904765
188,-0.08226540470506845
189,-0.08226540470506845
190,-0.09664375267082027
191,-0.09664375267082027
192,0.09621251214200477
193,0.033106020420316074
194,0.033106020420316074
195,0.033106020420316074
196,0.033106020420316074
197,0.033106020420316074
198,0.033106020420316074
199,0.033106020420316074
200,0.033106020420316074
201,0.033106020420316074
202,0.033106020420316074
203,-0.31747001016982795
204,-0.31747001016982795
205,-0.31747001016982795
206,-0.02309931314699225
207,-0.02309931314699225
208,-0.02309931314699225
209,-0.02309931314699225
210,-0.02309931314699225
211,-0.02309931314699225
212,-0.02056059800589772
213,-0.02056059800589772
214,-0.02056059800589772
215,-0.02056059800589772
216,-0.02056059800589772
217,-0.02056059800589772
218,0.11411456977682047
219,0.21972692600894694
220,0.3262639356944656
221,0.44168245243327575
222,1.0617079623427097
223,2.0284414230727776
224,2.6623501709292015
225,3.091019604782357
226,4.3428267074751465
227,4.8471918970058505
228,5.157080821714283
229,5.682326013876886
230,6.507029536158915
231,6.771159637607004
232,7.094808632794255
233,7.370558093855301
234,7.329309829229673
235,7.3921033722177185
236,7.61224922407996
237,7.904453156097801
238,7.943858056766914
239,8.525241836595871
240,8.402566147742641
241,8.428498908194928
242,8.527377967769171
243,8.508616358257921
244,8.648365988479108
245,8.649403461237753
246,8.568174589062021
247,8.64562079944865
248,8.64562079944865
249,8.367390329859907
250,8.369138873302191
251,8.388844993980424
252,8.388844993980424
253,8.316380759115331
254,6.917346534385724
255,6.736570752849758
256,6.718422901058055
257,6.005757276602602
258,6.028607740139451
259,5.661342696893277
260,5.6387310136588935
261,5.021343773990108
262,4.560750232695344
263,4.062838493377913
264,3.0377794886760134
265,2.5650961191458395
266,1.8430423815343384
267,1.5119625245661463
268,1.2523071167565036
269,0.8754442313849796
270,0.517200908981537
271,0.3113642112610626
272,0.04435474960274445
273,0.02739847440212817
274,-0.02473671645308353
275,-0.02473671645308353
276,-0.013172455504723077
277,-0.039165485218392464
278,-0.03875471486712065
279,-0.039165485218392464
280,-0.039165485218392464
281,-0.039165485218392464
282,-0.039165485218392464
283,-0.039165485218392464
284,-0.03245196357208573
285,-0.03245196357208573
286,-0.03245196357208573
287,-0.03245196357208573
288,-0.032041193220813925
289,-0.02795707283913348
290,-0.02795707283913348
291,-0.02836784319040529
292,-0.02836784319040529
293,-0.02836784319040529
294,-0.02836784319040529
295,-0.027817309314136847
296,-0.027406538962865042
297,-0.027406538962865042
298,-0.027406538962865042
299,-0.027406538962865042
300,-0.027406538962865042
301,-0.027406538962865042
302,-0.027406538962865042
303,-0.0316846425013769
304,-0.0316846425013769
305,-0.029145927360282375
306,-0.029145927360282375
307,-0.029145927360282375
308,-0.029145927360282375
309,-0.029145927360282375
310,-0.029145927360282375
311,-0.029145927360282375
312,-0.029145927360282375
313,-0.022186822644286355
314,0.0453477954190056
315,0.13854876103547026
316,0.2626305683161767
317,0.39058553730306
318,0.9102724757604028
319,1.5630416602655128
320,2.116123022075313
321,3.6554663084476764
322,4.098157483797248
323,5.113326412219132
324,5.744424355722589
325,6.397445262417313
326,6.36111873955478
327,6.902488547581241
328,6.72956764082986
329,6.999500751027764
330,7.2927700093639585
331,7.117975399238462
332,7.425452267444081
333,7.699861179919036
334,7.762651415311247
335,7.743889805799997
336,8.005945970076285
337,7.952813220102861
338,7.529051045877213
339,7.564544931950067
340,7.374803881073659
341,7.416171528861831
342,7.2411418320008885
343,7.457509159694482
344,7.421327444272798
345,6.759341615374124
346,6.511169279507363
347,6.227309731779593
348,5.662438976745127
349,5.3956764438157325
350,4.752630523868442
351,4.209130645385893
352,4.307265799574036
353,3.995951481299938
354,4.080525980495054
355,3.201091549733788
356,2.7359789837554747
357,2.6883283780486744
358,2.3355389648797997
359,2.094565331861045
360,2.122324097675326
361,2.2056431811149446
362,1.7156555912636915
363,1.3775527345316816
364,0.8710436543186842
365,0.15157027870627168
366,0.14395127829818166
367,0.2492091385353032
368,0.09311743346414736
369,0.0315205919556148
370,0.0315205919556148
371,0.03736042864857315
372,0.03736042864857315
373,0.03736042864857315
374,0.03736042864857315
375,0.03736042864857315
376,0.03643064167783593
377,0.03643064167783593
378,0.03643064167783593
379,0.02984454188773452
380,0.02984454188773452
381,0.032383257028829056
382,0.032383257028829056
383,0.032383257028829056
384,0.036055314791534614
385,-0.02527859417304231
386,-0.02527859417304231
387,-0.02527859417304231
388,-0.027406538962865042
389,-0.027406538962865042
390,-0.027406538962865042
391,-0.027406538962865042
392,-0.027406538962865042
393,-0.027406538962865042
394,-0.02071021651695936
395,-0.02071021651695936
396,-0.02071021651695936
397,-0.02071021651695936
398,-0.02071021651695936
399,-0.02071021651695936
400,-0.02071021651695936
401,-0.02071021651695936
402,-0.02071021651695936
403,-0.02071021651695936
404,-0.02071021651695936
405,-0.02071021651695936
406,-0.08433142462242338
407,-0.08433142462242338
408,-0.08433142462242338
409,-0.08433142462242338
410,-0.015772329565066166
411,0.06380640389794756
412,0.06791661864254303
413,0.16111758425900755
414,0.2851993915397142
415,0.58186327902049
416,0.8203290465210942
417,1.5623525550191366
418,2.0042165003684858
419,2.4884837913331608
420,3.170267835667547
421,3.691100592387498
422,3.817957669395607
423,4.037222436846275
424,4.271243217441227
425,5.192446858774095
426,5.171002714680094
427,5.364241158389294
428,5.558879290832441
429,5.681584522464379
430,5.481641935483801
431,5.508572635750878
432,5.528262733258326
433,5.520591531310426
434,5.443870371547433
435,5.546824658933837
436,5.4597320692578695
437,5.7037543529763
438,5.785621314221137
439,5.828148578281192
440,5.7983852704030445
441,5.719863231637716
442,5.707958265858204
443,5.681027565591128
444,5.454459703472135
445,5.086053413803224
446,5.048092172412511
447,4.732606698934844
448,4.688706527316074
449,4.197844117748336
450,4.178991198241194
451,3.7765318466772815
452,3.4531845711284554
453,3.0314672672012235
454,2.746692256354847
455,2.258007879667315
456,2.217301712478099
457,1.784880638580708
458,1.6736711387064405
459,1.1537782287321532
460,0.7098887097320178
461,0.3708589890222445
462,0.2351245119865935
463,0.12739855475577505
464,0.07422161833175707
465,0.03823459581758466
466,0.03823459581758466
467,0.03823459581758466
468,0.03823459581758466
469,0.03823459581758466
470,-0.03115314176553605
471,-0.03115314176553605
472,-0.03115314176553605
473,-0.03115314176553605
474,-0.03115314176553605
475,-0.03115314176553605
476,-0.03115314176553605
477,-0.03389695517497942
478,-0.03389695517497942
479,-0.03389695517497942
480,-0.028614426624441514
481,-0.025208930515352126
482,-0.027747645656446652
483,-0.027747645656446652
484,-0.0167732196720291
485,-0.0167732196720291
486,-0.0167732196720291
487,-0.0167732196720291
488,-0.0167732196720291
489,-0.0167732196720291
490,-0.0167732196720291
491,-0.0167732196720291
492,-0.0167732196720291
493,-0.0167732196720291
494,-0.0167732196720291
495,-0.027445548237968933
496,-0.027445548237968933
497,-0.027445548237968933
498,-0.027445548237968933
499,-0.027445548237968933
500,-0.027445548237968933
501,-0.027445548237968933
502,-0.027445548237968933
503,-0.027445548237968933
504,-0.0167732196720291
505,-0.0167732196720291
506,0.06977173224033431
507,0.17538408847246073
508,0.47428604020433
509,0.8312274654080106
510,1.5646771962952333
511,2.1043587223100917
512,2.848303256365316
513,3.7280309771100355
514,3.6883924091930167
515,4.162071149383241
516,4.110537639438195
517,4.733473944702928
518,5.3613752974265205
519,6.4996885174525145
520,7.067874208337706
521,7.289704460072664
522,7.033228634975427
523,7.179834286538816
524,7.213606306279114
525,7.612202965474491
526,7.7074688060618755
527,7.831140686300873
528,7.910547413039166
529,8.59746882302508
530,8.719527037697409
531,9.085135304334585
532,9.210225715552204
533,9.19343258427392
534,9.175333723372818
535,9.22863905979484
536,8.925467021411686
537,8.384742612907727
538,8.346901412882946
539,8.342481383846428
540,8.226785636516277
541,7.832222438718128
542,7.74747044833537
543,6.931275103674097
544,6.277202655969346
545,5.756009083097994
546,5.545571315996573
547,4.939579296729018
548,4.60760880357079
549,3.878088844298565
550,3.3401438495317746
551,2.829622413780759
552,2.0970924153357364
553,1.2023334601500426
554,1.0776957196508492
555,0.8704128636540903
556,0.6401945334905244
557,0.3919635784852143
558,0.2749314804863623
559,0.1817265948491332
560,0.00998962889876888
561,-0.018060745280531827
562,-0.01815832006908213
563,-0.024744419859183558
564,-0.02650336893760497
565,0.038914660408652386
566,0.038914660408652386
567,0.03666433884885242
568,0.0324592242728623
569,0.040623692447617564
570,0.040623692447617564
571,-0.02299751565784646
572,-0.02299751565784646
573,-0.02299751565784646
574,-0.02299751565784646
575,-0.02299751565784646
576,0.030600268633630818
577,-0.030733640330946107
578,-0.030733640330946107
579,-0.030733640330946107
580,-0.030733640330946107
581,-0.030733640330946107
582,-0.030733640330946107
583,-0.035381972840400504
584,-0.035381972840400504
585,-0.035381972840400504
586,-0.035381972840400504
587,-0.035381972840400504
588,-0.035381972840400504
589,-0.035381972840400504
590,-0.035381972840400504
591,-0.035381972840400504
592,-0.03322188372874945
593,-0.03322188372874945
594,-0.03322188372874945
595,-0.03322188372874945
596,-0.03322188372874945
597,-0.03322188372874945
598,-0.03322188372874945
599,-0.03322188372874945
600,-0.03322188372874945
601,-0.028283996776856262
602,0.06508452471915076
603,0.28701563012577624
604,0.4994247196734609
605,0.8340425240307902
606,1.763578928180894
607,2.571422367679016
608,3.3745956399805435
609,4.276112520461694
610,4.760321691148829
611,5.313325349080391
612,5.442989083358927
613,5.820821842806063
614,6.392135751380078
615,6.477662682377191
616,6.99468523982329
617,7.364710519707707
618,7.359649167443157
619,7.713406221460035
620,7.872658083255308
621,8.387406403029523
622,8.317742558951185
623,8.420314325808798
624,8.826227922144131
625,8.828830824883585
626,8.763398253228905
627,8.752736470192392
628,8.704198559064931
629,8.549644915049257
630,8.523977930393206
631,8.34639762228864
632,8.151083993482537
633,7.617172052836995
634,7.784686476887733
635,7.815740295121524
636,7.874944517079232
637,7.447261905244254
638,7.5789121122721195
639,7.076443763586223
640,7.058295911794523
641,6.039783026146407
642,5.778177719232372
643,5.3978114668019215
644,3.750215489907702
645,3.1843957205934914
646,2.8509896176731595
647,2.4672052101076667
648,2.1376123941861853
649,1.6659063061834152
650,1.1500849610412742
651,0.9578687345370476
652,0.7557043310448036
653,0.5512239267333965
654,0.3730917589304375
655,0.19795025065450544
656,-0.03173727742173859
657,-0.049104322973626664
658,-0.040382662109782114
659,-0.040382662109782114
660,-0.05476101007553394
661,-0.05476101007553394
662,-0.05435023972426213
663,-0.05435023972426213
664,-0.03216861507701923
665,-0.03216861507701923
666,-0.03216861507701923
667,-0.03216861507701923
668,-0.03216861507701923
669,-0.03216861507701923
670,-0.03216861507701923
671,-0.03216861507701923
672,-0.025455093430712502
673,-0.021370973049032058
674,-0.021370973049032058
675,-0.021370973049032058
676,-0.021370973049032058
677,-0.021370973049032058
678,-0.021370973049032058
679,-0.02082043917276362
680,-0.02082043917276362
681,-0.02082043917276362
682,-0.02082043917276362
683,-0.02082043917276362
684,-0.02082043917276362
685,-0.02082043917276362
686,-0.02082043917276362
687,-0.02082043917276362
688,-0.02082043917276362
689,-0.02082043917276362
690,-0.02082043917276362
691,-0.021231209524035427
692,-0.021231209524035427
693,-0.021231209524035427
694,-0.02082043917276362
695,-0.02082043917276362
696,-0.02082043917276362
697,-0.02082043917276362
698,0.05367328360652436
699,0.14436872844158885
700,0.26667795296518365
701,0.5309819153718328
702,0.9168585755505042
703,1.8554847544736761
704,2.5656587342354054
705,3.6118171330541564
706,3.99869784727854
707,4.346025450081136
708,4.781717601445402
709,5.126143962596772
710,6.07392907635314
711,6.584424905542395
712,6.7988312472500185
713,7.153803315377528
714,7.254973104757898
715,7.184943305148373
716,7.376855858439593
717,7.392147010968682
718,7.435088906586782
719,7.491502621687257
720,7.170598792461893
721,7.003549239718982
722,7.256632624708319
723,7.398622071833325
724,7.398622071833325
725,7.368524799972636
726,7.10184978945212
727,6.6528359951416025
728,6.34197429025094
729,5.9275549826258205
730,5.4415324072580855
731,4.892805880567666
732,4.591185393547868
733,4.465064501793358
734,4.132258591924516
735,4.132258591924516
736,4.2435005371053816
737,4.005324597178235
738,3.4827128737959434
739,2.914460458385905
740,2.792489107337893
741,2.2682330608379604
742,1.9259539869060156
743,2.0610864861280667
744,2.0348386560869183
745,1.36699592004294
746,1.0426569332987459
747,0.7756817050413966
748,0.3680979235015506
749,0.1821992805131233
750,0.16409044287830912
751,0.20258412092014852
752,0.0476031822028827
753,0.03643064167783593
754,0.03643064167783593
755,0.03596062684169489
756,0.03596062684169489
757,0.03596062684169489
758,-0.028053135423868773
759,-0.03245196357208573
760,-0.0299132484309912
761,-0.029502478079719386
762,-0.029502478079719386
763,-0.03378058161823126
764,-0.03378058161823126
765,-0.03378058161823126
766,-0.03378058161823126
767,-0.03378058161823126
768,0.042641414581636033
769,-0.01869249438294089
770,-0.018281724031669083
771,-0.018281724031669083
772,-0.02082043917276362
773,-0.023325959954163717
774,-0.023325959954163717
775,-0.023325959954163717
776,-0.023325959954163717
777,-0.023325959954163717
778,-0.014124116726857941
779,-0.014124116726857941
780,-0.01877244923631234
781,-0.01877244923631234
782,-0.021508360028943692
783,-0.01680494458773352
784,-0.024889370719509068
785,-0.026616228992318625
786,-0.028795873050299087
787,-0.02664381635494204
788,-0.02664381635494204
789,-0.02664381635494204
790,-0.02664381635494204
791,-0.02664381635494204
792,-0.02664381635494204
793,-0.02664381635494204
794,0.02227066427787505
795,0.08177406974254613
796,0.14623140652385402
797,0.2990768714981702
798,0.6690194596677159
799,1.3050579334835557
800,1.6993202619783978
801,2.3194061842483618
802,2.4490836493099133
803,2.767659422328569
804,3.4592641674192364
805,4.041086252155382
806,4.36565759975328
807,4.56949166652092
808,4.780690678945136
809,5.2832400789909
810,4.8589881348651325
811,6.04498467223512
812,5.920519907773587
813,6.134540246857492
814,5.9697495160747245
815,6.636248894842251
816,6.827632513102325
817,6.957562484890473
818,6.957562484890473
819,6.483140958187136
820,6.836485320276482
821,6.860965667328171
822,6.889856312283026
823,7.307818607539449
824,7.456505968638407
825,7.589539530713919
826,7.383425206791317
827,7.324985666670909
828,7.1318501811119726
829,6.846472600353231
830,7.0513683734640225
831,6.9590569670107865
832,6.912187061526157
833,6.1328058339743885
834,5.768013330892607
835,4.910883564979255
836,4.565257869700323
837,4.304596880206374
838,4.238310484227838
839,3.8960488437221032
840,3.9339411724795847
841,2.7840895644511523
842,2.2861055877358925
843,1.3673946928769711
844,1.1326828092892478
845,0.32738390771362913
846,0.1939069474747803
847,0.17561709726406347
848,0.07823805798678986
849,0.03077432885847173
850,0.02984454188773452
851,-0.02758312058772773
852,-0.02758312058772773
853,-0.02758312058772773
854,-0.02758312058772773
855,0.044421008548631055
856,0.044501527588758465
857,0.044501527588758465
858,0.044501527588758465
859,0.044501527588758465
860,0.044501527588758465
861,0.044501527588758465
862,0.042641414581636033
863,0.042641414581636033
864,0.036055314791534614
865,-0.10756852211813472
866,-0.10756852211813472
867,-0.10756852211813472
868,-0.10756852211813472
869,-0.10756852211813472
870,-0.10756852211813472
871,-0.1071577517668629
872,-0.1071577517668629
873,-0.1139745704464693
874,-0.1186229029559237
875,-0.1186229029559237
876,-0.11192658051001804
877,-0.10764847697150616
878,-0.11035837583586282
879,-0.02663578393864804
880,-0.028795873050299087
881,-0.028795873050299087
882,-0.028795873050299087
883,-0.0292066434015709
884,-0.025630212772723364
885,-0.021231384624506404
886,-0.021231384624506404
887,-0.021231384624506404
888,-0.021231384624506404
889,-0.021231384624506404
890,-0.0292066434015709
891,-0.0242687564496777
892,0.02997939894001813
893,0.10209076323086312
894,0.1901583218678016
895,0.3142401291485081
896,0.5552533021085345
897,0.9855662605710238
898,1.5483434039866322
899,1.6708467489182988
900,2.245283535069749
901,2.7864366317426663
902,2.8032224457854915
903,3.066300801926563
904,3.1522286004528497
905,4.053459802982562
906,5.153944265903973
907,5.3234788855205935
908,5.750095238687228
909,5.492881096326849
910,5.747577692051441
911,4.785113100895321
912,5.183841716139866
913,5.279634273276598
914,5.196354616158046
915,6.090654758946309
916,6.1894329340144925
917,6.088379615687282
918,6.426655030263568
919,6.166720903692024
920,6.690954509492714
921,6.832529120534426
922,6.958212800136866
923,7.293567052054605
924,6.971743842675665
925,7.017421214187407
926,6.271331408931488
927,6.473755254437903
928,5.908572730962615
929,5.387215722426113
930,4.754749415518632
931,4.374992117747347
932,4.582827419789173
933,4.556176141986751
934,4.693553440266838
935,5.047439735625455
936,4.598116777880066
937,3.211356816681115
938,2.864735337248589
939,1.9907439679634529
940,1.5759470537756517
941,0.9178128586528966
942,0.492361558590758
943,0.04769954813947736
944,-0.20697509902489064
945,-0.00958818292112118
946,-0.00958818292112118
947,0.10076399363470058
948,0.03975990053039079
949,0.035361072382173835
950,0.035361072382173835
951,0.035361072382173835
952,0.035361072382173835
953,0.03677559807246043
954,0.036657661062177486
955,-0.005043463088932471
956,-0.005043463088932471
957,-0.005043463088932471
958,0.03892765476781748
959,0.03933842511908929
960,-0.030460082815303238
961,-0.027054586706213843
962,-0.027054586706213843
963,-0.027054586706213843
964,-0.027054586706213843
965,-0.027054586706213843
966,-0.027054586706213843
967,-0.027054586706213843
968,-0.027054586706213843
969,-0.027054586706213843
970,-0.02664381635494204
971,-0.02664381635494204
972,-0.02664381635494204
973,-0.02664381635494204
974,-0.02664381635494204
975,-0.02664381635494204
976,-0.03731614492088186
977,-0.03731614492088186
978,-0.03988420453227354
979,-0.040776136914694186
980,-0.03488021653427305
981,-0.03488021653427305
982,-0.02420788796833324
983,-0.02420788796833324
984,-0.02420788796833324
985,-0.02420788796833324
986,0.07343116292271465
987,0.20848604512139424
988,0.40839654962234295
989,0.7232966355944724
990,1.2027490967536536
991,2.1821714819243727
992,2.5836115303251668
993,3.235988472516609
994,3.7907162806147032
995,3.985755881010361
996,4.488605893389709
997,4.981429643642675
998,5.1356699873147456
999,6.055353972809713
1000,5.516071873425937
1001,5.891589847641432
1002,6.279641875205884
1003,6.451175797767969
1004,6.717893546998563
1005,6.809750615902116
1006,6.886883983973623
1007,7.894679902096348
1008,8.484728572561117
1009,8.725485785717316
1010,8.807297567794395
1011,8.813303721698258
1012,8.062454211180052
1013,8.364531483829168
1014,8.278661704490336
1015,8.278661704490336
1016,8.247529135574723
1017,7.750494005870621
1018,7.725467453167258
1019,7.2750804113534375
1020,7.216596555932082
1021,6.819555898299272
1022,6.777425450082504
1023,6.810885198831407
1024,6.558024725120213
1025,5.993642793722684
1026,5.696414645207126
1027,5.3121117386908985
1028,4.825806325384373
1029,5.073698904757109
1030,4.842226035433742
1031,4.654371270179549
1032,4.005960098921007
1033,3.296163262368183
1034,2.4582280374283556
1035,1.695111265462194
1036,1.7077212649454063
1037,1.234340927321852
1038,0.5494785652113074
1039,0.5298120705954313
1040,0.0012062362722762572
1041,0.034842085865963886
1042,0.1011405051310023
1043,0.09686240159249042
1044,0.09694292063261782
1045,0.10371849335932523
1046,0.10371849335932523
1047,0.10371849335932523
1048,0.10371849335932523
1049,0.10076399363470058
1050,0.043336331159238316
1051,0.03893750301102136
1052,-0.027431080564923098
1053,-0.02516108685928311
1054,-0.023746561168996504
1055,-0.023746561168996504
1056,-0.01555678775595216
1057,-0.011472667374271713
1058,-0.011472667374271713
1059,-0.011472667374271713
1060,-0.016120999883726117
1061,-0.016120999883726117
1062,-0.016120999883726117
1063,-0.02187206234417565
1064,-0.02187206234417565
1065,-0.02664381635494204
1066,-0.02664381635494204
1067,-0.02664381635494204
1068,-0.02664381635494204
1069,-0.02664381635494204
1070,-0.02187206234417565
1071,-0.02187206234417565
1072,-0.019673414698612487
1073,-0.016120999883726117
1074,-0.016120999883726117
1075,-0.016120999883726117
1076,-0.016120999883726117
1077,-0.016120999883726117
1078,-0.016120999883726117
1079,-0.011472667374271713
1080,-0.011472667374271713
1081,0.022745300864938516
1082,0.19343306791374046
1083,0.4541288997867856
1084,0.7305229855716585
1085,1.5063256831927123
1086,1.9849960823479265
1087,3.1575552029418543
1088,3.6893366759789537
1089,4.490287159618408
1090,4.793283402873491
1091,5.639105076336173
1092,5.9048570070428354
1093,6.713648592808066
1094,7.049574817193773
1095,7.147405710111816
1096,7.348361519014755
1097,7.725625458022858
1098,7.711707274553715
1099,7.960683116868968
1100,8.538190773821452
1101,8.768238544246383
1102,8.728597958384201
1103,8.992008918494614
1104,9.318511741311065
1105,9.72569689849144
1106,9.776517561494408
1107,9.729172756873515
1108,9.691497397188007
1109,9.694756692478544
1110,9.438578987574466
1111,9.16967374554679
1112,9.050896941630123
1113,8.663849357079897
1114,8.699180995418969
1115,8.749470085144496
1116,8.624653143913871
1117,7.7365283382175685
1118,7.760425316237911
1119,7.3590543287678525
1120,6.003017438467173
1121,5.6867577276020524
1122,5.526930984350833
1123,5.661755057491057
1124,5.256396266973642
1125,4.619082682152706
1126,4.46904034586172
1127,3.8402212646175666
1128,3.7031314446009977
1129,3.354406824612425
1130,3.194096517492147
1131,2.492715335250184
1132,1.7251042825677525
1133,1.2569231733347634
1134,0.4951555301582484
1135,0.3577949866730123
1136,0.028950140664127513
1137,-0.028367200849206606
1138,-0.04246103922641504
1139,0.03042347982872478
1140,0.02900895413843818
1141,0.031524891286360435
1142,0.031524891286360435
1143,0.031524891286360435
1144,0.09694292063261782
1145,0.09694292063261782
1146,0.09694292063261782
1147,0.10076399363470058
1148,0.03893750301102136
1149,0.03893750301102136
1150,0.035361072382173835
1151,0.035361072382173835
1152,0.035361072382173835
1153,-0.025972836582403097
1154,-0.01937578653007829
1155,-0.01937578653007829
1156,-0.01937578653007829
1157,-0.01937578653007829
1158,-0.017177138884515136
1159,-0.010722131888662828
1160,-0.00716971707377646
1161,-0.00716971707377646
1162,-0.00716971707377646
1163,-0.00716971707377646
1164,-0.00818848730891375
1165,-0.00818848730891375
1166,-0.013841974980812976
1167,-0.01667113084867019
1168,-0.01667113084867019
1169,-0.01667113084867019
1170,-0.01667113084867019
1171,-0.01622111045190134
1172,-0.01622111045190134
1173,-0.01622111045190134
1174,-0.01151769501069116
1175,-0.01667113084867019
1176,-0.01667113084867019
1177,0.06071829319425276
1178,0.223580641352234
1179,0.4265878263757796
1180,0.8393309055804183
1181,1.427103516442627
1182,2.1850663053834225
1183,3.1519517310467293
1184,3.9969040628692616
1185,4.3823916861853665
1186,4.70010194586268
1187,5.8153057480928325
1188,5.9739266729600535
1189,6.585220143051528
1190,6.855854160190854
1191,6.967331365286367
1192,7.2219596549119744
1193,7.441092808505247
1194,7.570031746655716
1195,7.627928676154525
1196,8.216922923278442
1197,8.375533250788814
1198,8.395980375843289
1199,8.539596386958525
1200,8.555544636484314
1201,8.67455375606825
1202,8.448487734327625
1203,8.26311515024555
1204,8.386546950814603
1205,8.381296396672212
1206,8.052810579098441
1207,8.503060085833685
1208,8.341877305691062
1209,7.957242030746112
1210,7.898046910497253
1211,7.6104713696606625
1212,7.6385669192090395
1213,7.291581375239277
1214,7.291581375239277
1215,6.937132222032536
1216,6.321216444312422
1217,5.502590052667403
1218,5.008850283365115
1219,4.507650748936971
1220,4.130254872330177
1221,3.5580705637839802
1222,3.1724281835838988
1223,2.7951679078516554
1224,2.4230326666550317
1225,2.0113619961457374
1226,1.4363685591094182
1227,1.0614665283416405
1228,0.9643315740270464
1229,0.6142377843147161
1230,0.43373102867668106
1231,0.33975630715953936
1232,0.13755643334445278
1233,-0.017424505372813058
1234,-0.02153472011740854
1235,-0.029442893621536136
1236,-0.034380780573429345
1237,-0.03216861507701923
1238,-0.03216861507701923
1239,-0.03216861507701923
1240,-0.05435023972426213
1241,-0.05435023972426213
1242,-0.05685576050566224
1243,-0.03127350114326466
1244,-0.033046083900376416
1245,-0.033046083900376416
1246,-0.033046083900376416
1247,-0.033046083900376416
1248,-0.019917269147503552
1249,-0.015833148765823108
